policy_expert,t,action_expert,action_type_expert,k_expert,valid_expert,reward_expert,total_reward_expert,time_min_expert,minute_of_day_expert,m1_busy_expert,m2_busy_expert,stock_raw_expert,stock_p1_expert,stock_p2_inter_expert,stock_p2_expert,backlog_p1_expert,backlog_p2_expert,raw_incoming_expert,time_to_next_sell_expert,reward_last_step_expert,reward_week_expert,policy_ppo,action_ppo,action_type_ppo,k_ppo,valid_ppo,reward_ppo,total_reward_ppo,time_min_ppo,minute_of_day_ppo,m1_busy_ppo,m2_busy_ppo,stock_raw_ppo,stock_p1_ppo,stock_p2_inter_ppo,stock_p2_ppo,backlog_p1_ppo,backlog_p2_ppo,raw_incoming_ppo,time_to_next_sell_ppo,reward_last_step_ppo,reward_week_ppo,same_action
expert,557,150,ORDER_RAW,1,1,-1.0,368.7400000000014,557,557,1,1,1.0,0.0,3.0,0.0,1.0,1.0,10.0,13,5.0,369.74,ppo,200,WAIT,0,1,-0.2,637.0000000000013,557,557,1,1,4.0,2.0,0.0,12.0,0.0,0.0,0.0,13,15.0,637.2,False
expert,565,100,PROD_P2_STEP2,1,1,15.0,382.34000000000145,565,565,1,0,1.0,0.0,3.0,1.0,1.0,1.0,11.0,5,-0.2,367.34,ppo,200,WAIT,0,1,-0.2,635.4000000000009,565,565,1,1,4.0,2.0,1.0,12.0,0.0,0.0,0.0,5,-0.2,635.6,False
expert,566,50,PROD_P2_STEP1,1,1,5.0,387.34000000000145,566,566,0,1,1.0,0.0,3.0,1.0,1.0,1.0,11.0,4,15.0,382.34,ppo,200,WAIT,0,1,-0.2,635.2000000000008,566,566,1,1,4.0,2.0,1.0,12.0,0.0,0.0,0.0,4,-0.2,635.4,False
expert,567,150,ORDER_RAW,1,1,-1.0,386.34000000000145,567,567,1,1,0.0,0.0,3.0,1.0,1.0,1.0,11.0,3,5.0,387.34,ppo,200,WAIT,0,1,-0.2,635.0000000000008,567,567,1,1,4.0,2.0,1.0,12.0,0.0,0.0,0.0,3,-0.2,635.2,False
expert,570,151,ORDER_RAW,2,1,-2.0,403.8600000000015,570,570,1,1,0.0,0.0,3.0,0.0,3.0,1.0,12.0,0,19.72,405.86,ppo,200,WAIT,0,1,-0.2,656.4000000000007,570,570,1,1,4.0,1.0,1.0,11.0,0.0,0.0,0.0,0,21.8,656.6,False
expert,571,200,WAIT,0,1,-0.2,403.6600000000015,571,571,1,1,0.0,0.0,3.0,0.0,3.0,1.0,14.0,14,-2.0,403.86,ppo,100,PROD_P2_STEP2,1,1,15.0,671.4000000000007,571,571,1,0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,14,-0.2,656.4,False
expert,580,100,PROD_P2_STEP2,1,1,15.0,417.0600000000016,580,580,0,0,0.0,0.0,4.0,1.0,3.0,1.0,14.0,5,-0.2,402.06,ppo,200,WAIT,0,1,-0.2,669.6000000000003,580,580,1,1,4.0,1.0,1.0,12.0,0.0,0.0,0.0,5,-0.2,669.8,False
expert,581,200,WAIT,0,1,-0.2,416.8600000000016,581,581,0,1,0.0,0.0,3.0,1.0,3.0,1.0,14.0,4,15.0,417.06,ppo,1,PROD_P1,2,1,1.0,670.6000000000003,581,581,0,1,4.0,1.0,2.0,12.0,0.0,0.0,0.0,4,-0.2,669.6,False
expert,586,0,PROD_P1,1,1,0.5,436.50000000000165,586,586,0,1,1.0,0.0,3.0,0.0,3.0,0.0,13.0,14,-0.2,436.0,ppo,100,PROD_P2_STEP2,1,1,15.0,684.8000000000001,586,586,1,0,2.0,2.0,2.0,13.0,0.0,0.0,0.0,14,-0.2,669.8,False
expert,587,200,WAIT,0,1,-0.2,436.30000000000166,587,587,1,1,0.0,0.0,3.0,0.0,3.0,0.0,13.0,13,0.5,436.5,ppo,1,PROD_P1,2,1,1.0,685.8000000000001,587,587,0,1,2.0,3.0,1.0,13.0,0.0,0.0,0.0,13,15.0,684.8,False
expert,595,100,PROD_P2_STEP2,1,1,15.0,449.90000000000174,595,595,0,0,0.0,1.0,3.0,1.0,3.0,0.0,13.0,5,-0.2,434.9,ppo,200,WAIT,0,1,-0.2,684.1999999999997,595,595,0,1,0.0,5.0,1.0,13.0,0.0,0.0,0.0,5,-0.2,684.4,False
expert,599,0,PROD_P1,1,1,22.44,471.74000000000177,599,599,0,1,1.0,1.0,2.0,1.0,3.0,0.0,12.0,1,-0.2,449.3,ppo,200,WAIT,0,1,21.8,705.3999999999995,599,599,0,1,0.0,5.0,1.0,13.0,0.0,0.0,0.0,1,-0.2,683.6,False
expert,600,150,ORDER_RAW,1,1,-1.0,470.74000000000177,600,600,1,1,0.0,0.0,2.0,0.0,3.0,0.0,12.0,0,22.44,471.74,ppo,200,WAIT,0,1,-0.2,705.1999999999995,600,600,0,1,0.0,4.0,1.0,12.0,0.0,0.0,0.0,0,21.8,705.4,False
expert,601,200,WAIT,0,1,-0.2,470.5400000000018,601,601,1,1,0.0,0.0,2.0,0.0,3.0,0.0,13.0,14,-1.0,470.74,ppo,100,PROD_P2_STEP2,1,1,15.0,720.1999999999995,601,601,0,0,0.0,4.0,1.0,13.0,0.0,0.0,0.0,14,-0.2,705.2,False
expert,607,0,PROD_P1,1,1,0.5,470.04000000000184,607,607,0,1,1.0,1.0,2.0,0.0,3.0,0.0,12.0,8,-0.2,469.54,ppo,200,WAIT,0,1,-0.2,718.9999999999992,607,607,0,1,0.0,4.0,0.0,13.0,0.0,0.0,0.0,8,-0.2,719.2,False
expert,608,150,ORDER_RAW,1,1,-1.0,469.04000000000184,608,608,1,1,0.0,1.0,2.0,0.0,3.0,0.0,12.0,7,0.5,470.04,ppo,200,WAIT,0,1,-0.2,718.7999999999992,608,608,0,1,0.0,4.0,0.0,13.0,0.0,0.0,0.0,7,-0.2,719.0,False
expert,610,100,PROD_P2_STEP2,1,1,15.0,483.84000000000185,610,610,0,0,0.0,2.0,2.0,1.0,3.0,0.0,13.0,5,-0.2,468.84,ppo,200,WAIT,0,1,-0.2,718.3999999999991,610,610,0,1,0.0,4.0,0.0,13.0,0.0,0.0,0.0,5,-0.2,718.6,False
expert,616,0,PROD_P1,1,1,0.5,507.3200000000019,616,616,0,1,1.0,0.0,1.0,0.0,1.0,0.0,12.0,14,-0.2,506.82,ppo,164,ORDER_RAW,15,1,-15.0,722.3999999999988,616,616,0,0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,14,-0.2,737.4,False
expert,619,0,PROD_P1,1,1,0.5,507.42000000000195,619,619,0,1,1.0,1.0,1.0,0.0,1.0,0.0,11.0,11,-0.2,506.92,ppo,200,WAIT,0,1,-0.2,721.7999999999987,619,619,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,11,-0.2,722.0,False
expert,625,100,PROD_P2_STEP2,1,1,15.0,521.420000000002,625,625,0,0,0.0,2.0,1.0,1.0,1.0,0.0,11.0,5,-0.2,506.42,ppo,200,WAIT,0,1,-0.2,720.5999999999984,625,625,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,5,-0.2,720.8,False
expert,645,0,PROD_P1,1,1,0.5,562.1000000000012,645,645,0,0,2.0,0.0,0.0,0.0,1.0,0.0,9.0,0,21.78,561.6,ppo,200,WAIT,0,1,-0.2,716.5999999999975,645,645,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,0,-0.2,716.8,False
expert,646,150,ORDER_RAW,1,1,-1.0,561.1000000000012,646,646,1,0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,14,0.5,562.1,ppo,200,WAIT,0,1,-0.2,716.3999999999975,646,646,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,14,-0.2,716.6,False
expert,648,0,PROD_P1,1,1,0.5,561.4000000000011,648,648,0,0,2.0,1.0,0.0,0.0,1.0,0.0,9.0,12,-0.2,560.9,ppo,200,WAIT,0,1,-0.2,715.9999999999974,648,648,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,12,-0.2,716.2,False
expert,649,150,ORDER_RAW,1,1,-1.0,560.4000000000011,649,649,1,0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,11,0.5,561.4,ppo,200,WAIT,0,1,-0.2,715.7999999999973,649,649,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,11,-0.2,716.0,False
expert,651,0,PROD_P1,1,1,0.5,560.7000000000011,651,651,0,0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,9,-0.2,560.2,ppo,200,WAIT,0,1,-0.2,715.3999999999972,651,651,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,9,-0.2,715.6,False
expert,652,150,ORDER_RAW,1,1,-1.0,559.7000000000011,652,652,1,0,1.0,2.0,0.0,0.0,1.0,0.0,9.0,8,0.5,560.7,ppo,200,WAIT,0,1,-0.2,715.1999999999972,652,652,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,8,-0.2,715.4,False
expert,654,0,PROD_P1,1,1,0.5,560.000000000001,654,654,0,0,1.0,3.0,0.0,0.0,1.0,0.0,10.0,6,-0.2,559.5,ppo,200,WAIT,0,1,-0.2,714.7999999999971,654,654,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,6,-0.2,715.0,False
expert,655,150,ORDER_RAW,1,1,-1.0,559.000000000001,655,655,1,0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,5,0.5,560.0,ppo,200,WAIT,0,1,-0.2,714.5999999999971,655,655,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,5,-0.2,714.8,False
expert,657,0,PROD_P1,1,1,0.5,559.300000000001,657,657,0,0,1.0,4.0,0.0,0.0,1.0,0.0,10.0,3,-0.2,558.8,ppo,200,WAIT,0,1,-0.2,714.199999999997,657,657,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,3,-0.2,714.4,False
expert,658,150,ORDER_RAW,1,1,-1.0,558.300000000001,658,658,1,0,0.0,4.0,0.0,0.0,1.0,0.0,10.0,2,0.5,559.3,ppo,200,WAIT,0,1,-0.2,713.9999999999969,658,658,0,0,0.0,4.0,0.0,13.0,0.0,0.0,15.0,2,-0.2,714.2,False
expert,676,200,WAIT,0,1,-0.2,556.7000000000002,676,676,0,0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,14,-0.2,556.9,ppo,164,ORDER_RAW,15,1,-15.0,739.5999999999962,676,676,0,0,0.0,2.0,0.0,11.0,0.0,0.0,15.0,14,-0.2,754.6,False
expert,690,50,PROD_P2_STEP1,1,1,5.0,559.0799999999996,690,690,0,0,4.0,4.0,0.0,0.0,0.0,1.0,7.0,0,-0.22,554.08,ppo,200,WAIT,0,1,-0.2,758.7999999999955,690,690,0,0,0.0,1.0,0.0,10.0,0.0,0.0,30.0,0,21.8,759.0,False
expert,691,150,ORDER_RAW,1,1,-1.0,558.0799999999996,691,691,1,0,3.0,4.0,0.0,0.0,0.0,1.0,7.0,14,5.0,559.08,ppo,164,ORDER_RAW,15,1,-15.0,743.7999999999955,691,691,0,0,0.0,1.0,0.0,10.0,0.0,0.0,30.0,14,-0.2,758.8,False
expert,700,100,PROD_P2_STEP2,1,1,15.0,571.4799999999992,700,700,0,0,3.0,4.0,1.0,0.0,0.0,1.0,8.0,5,-0.2,556.48,ppo,200,WAIT,0,1,-0.2,741.9999999999951,700,700,0,0,0.0,1.0,0.0,10.0,0.0,0.0,45.0,5,-0.2,742.2,False
expert,701,50,PROD_P2_STEP1,1,1,5.0,576.4799999999992,701,701,0,1,3.0,4.0,0.0,0.0,0.0,1.0,8.0,4,15.0,571.48,ppo,200,WAIT,0,1,-0.2,741.7999999999951,701,701,0,0,0.0,1.0,0.0,10.0,0.0,0.0,45.0,4,-0.2,742.0,False
expert,702,150,ORDER_RAW,1,1,-1.0,575.4799999999992,702,702,1,1,2.0,4.0,0.0,0.0,0.0,1.0,8.0,3,5.0,576.48,ppo,200,WAIT,0,1,-0.2,741.599999999995,702,702,0,0,0.0,1.0,0.0,10.0,0.0,0.0,45.0,3,-0.2,741.8,False
expert,705,150,ORDER_RAW,1,1,-1.0,574.0399999999992,705,705,1,1,2.0,4.0,0.0,0.0,0.0,2.0,9.0,0,-0.24,575.04,ppo,200,WAIT,0,1,-0.2,760.9999999999949,705,705,0,0,0.0,1.0,0.0,9.0,0.0,0.0,45.0,0,19.8,761.2,False
expert,711,50,PROD_P2_STEP1,1,1,5.0,578.0399999999989,711,711,0,1,2.0,4.0,1.0,0.0,0.0,2.0,10.0,9,-0.2,573.04,ppo,200,WAIT,0,1,-0.2,759.7999999999946,711,711,0,0,0.0,1.0,0.0,9.0,0.0,0.0,45.0,9,-0.2,760.0,False
expert,712,150,ORDER_RAW,1,1,-1.0,577.0399999999989,712,712,1,1,1.0,4.0,1.0,0.0,0.0,2.0,10.0,8,5.0,578.04,ppo,200,WAIT,0,1,-0.2,759.5999999999946,712,712,0,0,0.0,1.0,0.0,9.0,0.0,0.0,45.0,8,-0.2,759.8,False
expert,715,100,PROD_P2_STEP2,1,1,15.0,591.6399999999988,715,715,1,0,1.0,4.0,1.0,1.0,0.0,2.0,11.0,5,-0.2,576.64,ppo,200,WAIT,0,1,-0.2,758.9999999999944,715,715,0,0,0.0,1.0,0.0,9.0,0.0,0.0,45.0,5,-0.2,759.2,False
expert,721,50,PROD_P2_STEP1,1,1,5.0,615.5999999999987,721,721,0,1,1.0,4.0,1.0,0.0,0.0,2.0,11.0,14,-0.2,610.6,ppo,164,ORDER_RAW,15,1,-15.0,764.9999999999942,721,721,0,0,0.0,0.0,0.0,8.0,0.0,0.0,45.0,14,-0.2,780.0,False
expert,722,150,ORDER_RAW,1,1,-1.0,614.5999999999987,722,722,1,1,0.0,4.0,1.0,0.0,0.0,2.0,11.0,13,5.0,615.6,ppo,200,WAIT,0,1,-0.2,764.7999999999942,722,722,0,0,0.0,0.0,0.0,8.0,0.0,0.0,60.0,13,-15.0,765.0,False
expert,730,100,PROD_P2_STEP2,1,1,15.0,628.1999999999983,730,729,1,0,2.0,4.0,1.0,1.0,0.0,2.0,10.0,5,-0.2,613.2,ppo,200,WAIT,0,1,-0.2,763.1999999999938,730,729,0,0,0.0,0.0,0.0,8.0,0.0,0.0,60.0,5,-0.2,763.4,False
expert,731,50,PROD_P2_STEP1,1,1,5.0,633.1999999999983,731,731,0,1,2.0,4.0,1.0,1.0,0.0,2.0,10.0,4,15.0,628.2,ppo,200,WAIT,0,1,-0.2,762.9999999999937,731,731,0,0,0.0,0.0,0.0,8.0,0.0,0.0,60.0,4,-0.2,763.2,False
expert,732,150,ORDER_RAW,1,1,-1.0,632.1999999999983,732,732,1,1,1.0,4.0,1.0,1.0,0.0,2.0,10.0,3,5.0,633.2,ppo,200,WAIT,0,1,-0.2,762.7999999999937,732,732,0,0,0.0,0.0,0.0,8.0,0.0,0.0,60.0,3,-0.2,763.0,False
expert,739,200,WAIT,0,1,-0.2,650.779999999998,739,739,1,1,1.0,4.0,1.0,0.0,0.0,1.0,11.0,11,-0.2,650.98,ppo,53,PROD_P2_STEP1,4,1,20.0,801.5799999999934,739,739,0,0,15.0,0.0,0.0,7.0,1.0,0.0,45.0,11,-0.2,781.58,False
expert,741,50,PROD_P2_STEP1,1,1,5.0,655.579999999998,741,741,0,1,1.0,4.0,2.0,0.0,0.0,1.0,11.0,9,-0.2,650.58,ppo,200,WAIT,0,1,-0.2,801.1799999999934,741,741,1,0,11.0,0.0,0.0,7.0,1.0,0.0,45.0,9,-0.2,801.38,False
expert,745,100,PROD_P2_STEP2,1,1,15.0,669.9799999999979,745,745,1,0,0.0,4.0,2.0,1.0,0.0,1.0,11.0,5,-0.2,654.98,ppo,200,WAIT,0,1,-0.2,800.3799999999932,745,745,1,0,11.0,0.0,0.0,7.0,1.0,0.0,45.0,5,-0.2,800.58,False
expert,750,150,ORDER_RAW,1,1,-1.0,694.1399999999977,750,750,1,1,0.0,1.0,1.0,0.0,0.0,2.0,11.0,0,25.76,695.14,ppo,200,WAIT,0,1,-0.2,819.359999999993,750,750,1,0,11.0,0.0,1.0,6.0,1.0,0.0,45.0,0,19.78,819.56,False
expert,751,200,WAIT,0,1,-0.2,693.9399999999977,751,751,0,1,0.0,1.0,2.0,0.0,0.0,2.0,12.0,14,-1.0,694.14,ppo,100,PROD_P2_STEP2,1,1,15.0,834.359999999993,751,751,1,0,11.0,0.0,1.0,6.0,1.0,0.0,45.0,14,-0.2,819.36,False
expert,760,100,PROD_P2_STEP2,1,1,15.0,707.3399999999973,760,760,0,0,0.0,1.0,2.0,1.0,0.0,2.0,12.0,5,-0.2,692.34,ppo,200,WAIT,0,1,-0.2,832.5599999999926,760,760,1,1,11.0,0.0,1.0,6.0,1.0,0.0,45.0,5,-0.2,832.76,False
expert,766,200,WAIT,0,1,-0.2,726.0999999999971,766,766,0,1,0.0,1.0,1.0,0.0,0.0,2.0,12.0,14,-0.2,726.3,ppo,100,PROD_P2_STEP2,1,1,15.0,846.5399999999923,766,766,1,0,11.0,0.0,1.0,7.0,1.0,0.0,45.0,14,-0.2,831.54,False
expert,767,50,PROD_P2_STEP1,1,1,5.0,731.0999999999971,767,767,0,1,1.0,1.0,1.0,0.0,0.0,2.0,11.0,13,-0.2,726.1,ppo,200,WAIT,0,1,-0.2,846.3399999999923,767,767,1,1,11.0,0.0,0.0,7.0,1.0,0.0,45.0,13,15.0,846.54,False
expert,768,150,ORDER_RAW,1,1,-1.0,730.0999999999971,768,768,1,1,1.0,1.0,1.0,0.0,0.0,2.0,10.0,12,5.0,731.1,ppo,200,WAIT,0,1,-0.2,846.1399999999923,768,768,1,1,11.0,0.0,0.0,7.0,1.0,0.0,45.0,12,-0.2,846.34,False
expert,775,100,PROD_P2_STEP2,1,1,15.0,743.8999999999968,775,774,1,0,3.0,1.0,1.0,1.0,0.0,2.0,9.0,5,-0.2,728.9,ppo,200,WAIT,0,1,-0.2,844.7399999999919,775,774,1,1,11.0,0.0,1.0,7.0,1.0,0.0,45.0,5,-0.2,844.94,False
expert,777,50,PROD_P2_STEP1,1,1,5.0,748.6999999999967,777,777,0,1,3.0,1.0,1.0,1.0,0.0,2.0,9.0,3,-0.2,743.7,ppo,200,WAIT,0,1,-0.2,844.3399999999918,777,777,1,1,11.0,0.0,1.0,7.0,1.0,0.0,45.0,3,-0.2,844.54,False
expert,778,150,ORDER_RAW,1,1,-1.0,747.6999999999967,778,778,1,1,2.0,1.0,1.0,1.0,0.0,2.0,9.0,2,5.0,748.7,ppo,200,WAIT,0,1,-0.2,844.1399999999918,778,778,1,1,11.0,0.0,1.0,7.0,1.0,0.0,45.0,2,-0.2,844.34,False
expert,781,200,WAIT,0,1,-0.2,767.0599999999966,781,781,1,1,3.0,1.0,1.0,0.0,0.0,2.0,9.0,14,-0.2,767.26,ppo,100,PROD_P2_STEP2,1,1,15.0,878.6799999999918,781,781,0,0,11.0,0.0,2.0,7.0,3.0,0.0,45.0,14,-0.2,863.68,False
expert,783,200,WAIT,0,1,-0.2,766.6599999999966,783,783,1,1,3.0,1.0,1.0,0.0,0.0,2.0,9.0,12,-0.2,766.86,ppo,50,PROD_P2_STEP1,1,1,5.0,883.4799999999917,783,783,0,1,11.0,0.0,1.0,7.0,3.0,0.0,45.0,12,-0.2,878.48,False
expert,787,50,PROD_P2_STEP1,1,1,5.0,771.0599999999964,787,787,0,1,3.0,1.0,2.0,0.0,0.0,2.0,9.0,8,-0.2,766.06,ppo,200,WAIT,0,1,-0.2,882.6799999999915,787,787,1,1,10.0,0.0,1.0,7.0,3.0,0.0,45.0,8,-0.2,882.88,False
expert,788,150,ORDER_RAW,1,1,-1.0,770.0599999999964,788,787,1,1,2.0,1.0,2.0,0.0,0.0,2.0,9.0,7,5.0,771.06,ppo,200,WAIT,0,1,-0.2,882.4799999999915,788,787,1,1,10.0,0.0,1.0,7.0,3.0,0.0,45.0,7,-0.2,882.68,False
expert,790,100,PROD_P2_STEP2,1,1,15.0,784.8599999999964,790,790,1,0,2.0,1.0,2.0,1.0,0.0,2.0,10.0,5,-0.2,769.86,ppo,200,WAIT,0,1,-0.2,882.0799999999914,790,790,1,1,10.0,0.0,1.0,7.0,3.0,0.0,45.0,5,-0.2,882.28,False
expert,796,200,WAIT,0,1,-0.2,805.6199999999961,796,796,1,1,2.0,0.0,1.0,0.0,0.0,2.0,10.0,14,-0.2,805.82,ppo,100,PROD_P2_STEP2,1,1,15.0,915.9999999999912,796,796,0,0,10.0,0.0,2.0,7.0,4.0,0.0,45.0,14,-0.2,901.0,False
expert,797,50,PROD_P2_STEP1,1,1,5.0,810.6199999999961,797,797,0,1,2.0,0.0,2.0,0.0,0.0,2.0,10.0,13,-0.2,805.62,ppo,200,WAIT,0,1,-0.2,915.7999999999912,797,797,0,1,10.0,0.0,1.0,7.0,4.0,0.0,45.0,13,15.0,916.0,False
expert,798,150,ORDER_RAW,1,1,-1.0,809.6199999999961,798,798,1,1,1.0,0.0,2.0,0.0,0.0,2.0,10.0,12,5.0,810.62,ppo,200,WAIT,0,1,-0.2,915.5999999999912,798,798,0,1,25.0,0.0,1.0,7.0,4.0,0.0,30.0,12,-0.2,915.8,False
expert,805,100,PROD_P2_STEP2,1,1,15.0,823.4199999999959,805,805,1,0,1.0,0.0,2.0,1.0,0.0,2.0,11.0,5,-0.2,808.42,ppo,200,WAIT,0,1,-0.2,914.1999999999908,805,805,0,1,25.0,0.0,1.0,7.0,4.0,0.0,30.0,5,-0.2,914.4,False
expert,807,50,PROD_P2_STEP1,1,1,5.0,828.2199999999958,807,806,0,1,1.0,0.0,2.0,1.0,0.0,2.0,11.0,3,-0.2,823.22,ppo,200,WAIT,0,1,-0.2,913.7999999999907,807,806,0,1,25.0,0.0,1.0,7.0,4.0,0.0,30.0,3,-0.2,914.0,False
expert,808,150,ORDER_RAW,1,1,-1.0,827.2199999999958,808,808,1,1,0.0,0.0,2.0,1.0,0.0,2.0,11.0,2,5.0,828.22,ppo,200,WAIT,0,1,-0.2,913.5999999999907,808,808,0,1,25.0,0.0,1.0,7.0,4.0,0.0,30.0,2,-0.2,913.8,False
expert,810,150,ORDER_RAW,1,1,-1.0,845.9599999999958,810,810,1,1,0.0,0.0,2.0,0.0,1.0,2.0,12.0,0,19.74,846.96,ppo,200,WAIT,0,1,-0.2,933.0799999999906,810,810,0,1,25.0,0.0,1.0,6.0,6.0,0.0,30.0,0,19.68,933.28,False
expert,811,200,WAIT,0,1,-0.2,845.7599999999958,811,811,1,1,0.0,0.0,2.0,0.0,1.0,2.0,13.0,14,-1.0,845.96,ppo,100,PROD_P2_STEP2,1,1,15.0,948.0799999999906,811,811,0,0,25.0,0.0,1.0,7.0,6.0,0.0,30.0,14,-0.2,933.08,False
expert,817,50,PROD_P2_STEP1,1,1,5.0,849.7599999999956,817,817,0,1,1.0,0.0,3.0,0.0,1.0,2.0,12.0,8,-0.2,844.76,ppo,200,WAIT,0,1,-0.2,946.8799999999903,817,817,0,1,40.0,0.0,0.0,7.0,6.0,0.0,15.0,8,-0.2,947.08,False
expert,818,150,ORDER_RAW,1,1,-1.0,848.7599999999956,818,818,1,1,0.0,0.0,3.0,0.0,1.0,2.0,12.0,7,5.0,849.76,ppo,200,WAIT,0,1,-0.2,946.6799999999903,818,818,0,1,40.0,0.0,0.0,7.0,6.0,0.0,15.0,7,-0.2,946.88,False
expert,820,100,PROD_P2_STEP2,1,1,15.0,863.5599999999955,820,819,1,0,0.0,0.0,3.0,1.0,1.0,2.0,13.0,5,-0.2,848.56,ppo,200,WAIT,0,1,-0.2,946.2799999999902,820,819,0,1,40.0,0.0,0.0,7.0,6.0,0.0,15.0,5,-0.2,946.48,False
expert,826,200,WAIT,0,1,-0.2,882.2999999999953,826,826,1,1,2.0,0.0,2.0,0.0,1.0,2.0,11.0,14,-0.2,882.5,ppo,53,PROD_P2_STEP1,4,1,20.0,985.15999999999,826,826,0,0,40.0,0.0,0.0,7.0,6.0,0.0,15.0,14,-0.2,965.16,False
expert,827,50,PROD_P2_STEP1,1,1,5.0,887.2999999999953,827,827,0,1,2.0,0.0,3.0,0.0,1.0,2.0,11.0,13,-0.2,882.3,ppo,200,WAIT,0,1,-0.2,984.9599999999899,827,827,1,0,36.0,0.0,0.0,7.0,6.0,0.0,15.0,13,20.0,985.16,False
expert,828,150,ORDER_RAW,1,1,-1.0,886.2999999999953,828,828,1,1,1.0,0.0,3.0,0.0,1.0,2.0,11.0,12,5.0,887.3,ppo,200,WAIT,0,1,-0.2,984.7599999999899,828,828,1,0,36.0,0.0,0.0,7.0,6.0,0.0,15.0,12,-0.2,984.96,False
expert,835,100,PROD_P2_STEP2,1,1,15.0,900.099999999995,834,835,1,0,2.0,0.0,3.0,1.0,1.0,2.0,11.0,5,-0.2,885.1,ppo,200,WAIT,0,1,-0.2,983.3599999999896,834,835,1,0,36.0,0.0,0.0,7.0,6.0,0.0,15.0,5,-0.2,983.56,False
expert,836,200,WAIT,0,1,-0.2,899.899999999995,836,836,1,1,2.0,0.0,2.0,1.0,1.0,2.0,11.0,4,15.0,900.1,ppo,100,PROD_P2_STEP2,1,1,15.0,998.3599999999896,836,836,1,0,36.0,0.0,1.0,7.0,6.0,0.0,15.0,4,-0.2,983.36,False
expert,837,50,PROD_P2_STEP1,1,1,5.0,904.899999999995,837,837,0,1,2.0,0.0,3.0,1.0,1.0,2.0,11.0,3,-0.2,899.9,ppo,200,WAIT,0,1,-0.2,998.1599999999895,837,837,1,1,36.0,0.0,0.0,7.0,6.0,0.0,15.0,3,15.0,998.36,False
expert,838,150,ORDER_RAW,1,1,-1.0,903.899999999995,838,838,1,1,1.0,0.0,3.0,1.0,1.0,2.0,11.0,2,5.0,904.9,ppo,200,WAIT,0,1,-0.2,997.9599999999895,838,838,1,1,36.0,0.0,0.0,7.0,6.0,0.0,15.0,2,-0.2,998.16,False
expert,847,50,PROD_P2_STEP1,1,1,5.0,927.2399999999947,846,847,0,1,2.0,0.0,4.0,0.0,1.0,2.0,11.0,8,-0.2,922.24,ppo,200,WAIT,0,1,-0.2,1015.9999999999891,846,847,1,1,50.0,0.0,1.0,6.0,8.0,0.0,0.0,8,-0.2,1016.2,False
expert,848,150,ORDER_RAW,1,1,-1.0,926.2399999999947,848,848,1,1,1.0,0.0,4.0,0.0,1.0,2.0,11.0,7,5.0,927.24,ppo,200,WAIT,0,1,-0.2,1015.799999999989,848,848,1,1,50.0,0.0,1.0,6.0,8.0,0.0,0.0,7,-0.2,1016.0,False
expert,850,100,PROD_P2_STEP2,1,1,15.0,941.0399999999946,850,850,1,0,1.0,0.0,4.0,1.0,1.0,2.0,12.0,5,-0.2,926.04,ppo,200,WAIT,0,1,-0.2,1015.399999999989,850,850,1,1,50.0,0.0,1.0,6.0,8.0,0.0,0.0,5,-0.2,1015.6,False
expert,851,200,WAIT,0,1,-0.2,940.8399999999946,850,851,1,1,1.0,0.0,3.0,1.0,1.0,2.0,12.0,4,15.0,941.04,ppo,100,PROD_P2_STEP2,1,1,15.0,1030.399999999989,850,851,1,0,50.0,0.0,1.0,7.0,8.0,0.0,0.0,4,-0.2,1015.4,False
expert,857,50,PROD_P2_STEP1,1,1,5.0,964.7799999999944,857,857,0,1,2.0,0.0,4.0,0.0,1.0,2.0,11.0,13,-0.2,959.78,ppo,200,WAIT,0,1,-0.2,1049.0199999999886,857,857,1,1,50.0,0.0,1.0,6.0,9.0,0.0,0.0,13,-0.2,1049.22,False
expert,858,150,ORDER_RAW,1,1,-1.0,963.7799999999944,858,858,1,1,1.0,0.0,4.0,0.0,1.0,2.0,11.0,12,5.0,964.78,ppo,200,WAIT,0,1,-0.2,1048.8199999999886,858,858,1,1,50.0,0.0,1.0,6.0,9.0,0.0,0.0,12,-0.2,1049.02,False
